Date,Scored,Name,ID,Team,Bet,GPG,Last 5 GPG,HGPG,PPG,OTPM,TGPG,OTGA,is_home
2024-03-09,0,Brenden Dillon,8475455,Winnipeg,1300,0.12069,0.2,0.053571,0,19883,3.1129,2.70769,0
2024-03-09,0,Josh Morrissey,8477504,Winnipeg,550,0.129032,0.2,0.162162,9,19883,3.1129,2.70769,0
2024-03-09,0,Neal Pionk,8480145,Winnipeg,800,0.064516,0,0.075221,3,19883,3.1129,2.70769,0
2024-03-09,0,Dylan Samberg,8480049,Winnipeg,1500,0.016129,0,0.02069,0,19883,3.1129,2.70769,0
2024-03-09,0,Nate Schmidt,8477220,Winnipeg,0,0.018868,0,0.058252,4,19883,3.1129,2.70769,0
2024-03-09,0,Michael Amadio,8478020,Vegas,270,0.214286,0.4,0.225641,4,18712,3.14285,3.26984,1
2024-03-09,0,Ivan Barbashev,8477964,Vegas,320,0.222222,0.2,0.242308,10,18712,3.14285,3.26984,1
2024-03-09,0,Paul Cotter,8481032,Vegas,400,0.112903,0.2,0.177419,2,18712,3.14285,3.26984,1
2024-03-09,1,Pavel Dorofeyev,8481604,Vegas,0,0.241379,0.4,0.285714,2,18712,3.14285,3.26984,1
2024-03-09,0,Jack Eichel,8478403,Vegas,145,0.431818,0.6,0.39521,15,18712,3.14285,3.26984,1
2024-03-09,0,William Karlsson,8476448,Vegas,185,0.431373,0.6,0.265766,9,18712,3.14285,3.26984,1
2024-03-09,0,Keegan Kolesar,8478434,Vegas,650,0.083333,0,0.094421,1,18712,3.14285,3.26984,1
2024-03-09,0,Anthony Mantha,8477511,Vegas,255,0.350877,0.4,0.239521,4,18712,3.14285,3.26984,1
2024-03-09,1,Jonathan Marchessault,8476539,Vegas,155,0.507937,0.4,0.434599,23,18712,3.14285,3.26984,1
2024-03-09,0,Nicolas Roy,8478462,Vegas,370,0.203704,0.2,0.196347,6,18712,3.14285,3.26984,1
2024-03-09,0,Chandler Stephenson,8476905,Vegas,265,0.237288,0.4,0.253112,16,18712,3.14285,3.26984,1
2024-03-09,0,Nicolas Hague,8479980,Vegas,1100,0.036364,0,0.052381,0,18712,3.14285,3.26984,1
2024-03-09,0,Noah Hanifin,8478396,Vegas,0,0.177419,0.4,0.118644,5,18712,3.14285,3.26984,1
2024-03-09,1,Brayden McNabb,8475188,Vegas,1300,0.031746,0,0.025532,0,18712,3.14285,3.26984,1
2024-03-09,0,Alex Pietrangelo,8474565,Vegas,650,0.068966,0.2,0.125,4,18712,3.14285,3.26984,1
2024-03-09,0,Shea Theodore,8477447,Vegas,475,0.142857,0,0.148352,5,18712,3.14285,3.26984,1
2024-03-09,0,Zach Whitecloud,8480727,Vegas,1400,0.042553,0,0.090909,0,18712,3.14285,3.26984,1
2024-03-09,1,J.T. Compher,8477456,Detroit,310,0.258621,0.2,0.236287,14,17294,3.42857,2.95238,0
2024-03-09,0,Andrew Copp,8477429,Detroit,550,0.16129,0,0.194915,5,17294,3.42857,2.95238,0
2024-03-09,0,Alex DeBrincat,8479337,Detroit,180,0.365079,0.2,0.400881,35,17294,3.42857,2.95238,0
2024-03-09,0,Robby Fabbri,8477952,Detroit,350,0.326531,0.4,0.300752,13,17294,3.42857,2.95238,0
2024-03-09,0,Christian Fischer,8478432,Detroit,800,0.033333,0,0.103627,1,17294,3.42857,2.95238,0
2024-03-09,0,Patrick Kane,8474141,Detroit,170,0.40625,0.2,0.321053,15,17294,3.42857,2.95238,0
2024-03-09,0,David Perron,8474102,Detroit,320,0.22807,0.2,0.334862,27,17294,3.42857,2.95238,0
2024-03-09,1,Michael Rasmussen,8479992,Detroit,500,0.190476,0,0.18593,0,17294,3.42857,2.95238,0
2024-03-09,0,Lucas Raymond,8482078,Detroit,240,0.269841,0.2,0.260274,12,17294,3.42857,2.95238,0
2024-03-09,0,Daniel Sprong,8478466,Detroit,370,0.253968,0,0.257426,12,17294,3.42857,2.95238,0
2024-03-09,0,Joe Veleno,8480813,Detroit,450,0.180328,0.2,0.134615,4,17294,3.42857,2.95238,0
2024-03-09,0,Ben Chiarot,8475279,Detroit,1200,0.068966,0,0.082569,2,17294,3.42857,2.95238,0
2024-03-09,1,Shayne Gostisbehere,8476906,Detroit,600,0.145161,0.4,0.153846,9,17294,3.42857,2.95238,0
2024-03-09,0,Justin Holl,8475718,Detroit,0,0,0,0.025253,0,17294,3.42857,2.95238,0
2024-03-09,0,Olli Maatta,8476874,Detroit,1300,0.072727,0.4,0.053398,0,17294,3.42857,2.95238,0
2024-03-09,0,Jeff Petry,8473507,Detroit,1200,0.037037,0,0.071038,2,17294,3.42857,2.95238,0
2024-03-09,0,Moritz Seider,8481542,Detroit,700,0.111111,0,0.0837,6,17294,3.42857,2.95238,0
2024-03-09,0,Quinton Byfield,8482124,Los Angeles,225,0.316667,0.2,0.173913,6,19077,3.08064,3.01538,1
2024-03-09,0,Phillip Danault,8476479,Los Angeles,265,0.225806,0.8,0.271186,10,19077,3.08064,3.01538,1
2024-03-09,0,Pierre-Luc Dubois,8479400,Los Angeles,330,0.225806,0.2,0.321267,32,19077,3.08064,3.01538,1
2024-03-09,1,Kevin Fiala,8477942,Los Angeles,175,0.322581,0.8,0.346847,22,19077,3.08064,3.01538,1
2024-03-09,0,Arthur Kaliyev,8481560,Los Angeles,475,0.133333,0,0.173684,17,19077,3.08064,3.01538,1
2024-03-09,0,Adrian Kempe,8477960,Los Angeles,190,0.333333,0.4,0.443478,21,19077,3.08064,3.01538,1
2024-03-09,0,Anze Kopitar,8471685,Los Angeles,255,0.290323,0.2,0.285714,22,19077,3.08064,3.01538,1
2024-03-09,0,Alex Laferriere,8482155,Los Angeles,370,0.147541,0.2,0.147541,0,19077,3.08064,3.01538,1
2024-03-09,0,Trevor Lewis,8473453,Los Angeles,600,0.112903,0,0.101695,1,19077,3.08064,3.01538,1
2024-03-09,0,Blake Lizotte,8481481,Los Angeles,700,0.119048,0,0.128079,0,19077,3.08064,3.01538,1
2024-03-09,0,Trevor Moore,8479675,Los Angeles,225,0.387097,0.4,0.251163,6,19077,3.08064,3.01538,1
2024-03-09,0,Alex Turcotte,8481532,Los Angeles,0,0.071429,0,0.038462,0,19077,3.08064,3.01538,1
2024-03-09,0,Drew Doughty,8474563,Los Angeles,550,0.225806,0.2,0.159574,14,19077,3.08064,3.01538,1
2024-03-09,0,Andreas Englund,8477971,Los Angeles,1700,0.016129,0,0.009174,0,19077,3.08064,3.01538,1
2024-03-09,0,Vladislav Gavrikov,8478882,Los Angeles,1000,0.070175,0,0.069767,0,19077,3.08064,3.01538,1
2024-03-09,0,Jacob Moverare,8479421,Los Angeles,1600,0.090909,0.2,0.03125,0,19077,3.08064,3.01538,1
2024-03-09,0,Matt Roy,8478911,Los Angeles,950,0.04918,0,0.067265,0,19077,3.08064,3.01538,1
2024-03-09,0,Jordan Spence,8481606,Los Angeles,1300,0,0,0.02381,0,19077,3.08064,3.01538,1
2024-03-09,0,Jamie Benn,8473994,Dallas,370,0.169231,0.4,0.26087,22,20309,3.61538,2.6129,0
2024-03-09,0,Ty Dellandrea,8480848,Dallas,750,0.055556,0,0.103704,0,20309,3.61538,2.6129,0
2024-03-09,0,Matt Duchene,8475168,Dallas,250,0.365079,0,0.421296,28,20309,3.61538,2.6129,0
2024-03-09,1,Radek Faksa,8476889,Dallas,750,0.087719,0.4,0.095436,1,20309,3.61538,2.6129,0
2024-03-09,0,Roope Hintz,8478449,Dallas,230,0.412698,0.6,0.46473,26,20309,3.61538,2.6129,0
2024-03-09,1,Wyatt Johnston,8482740,Dallas,250,0.338462,0.6,0.301205,5,20309,3.61538,2.6129,0
2024-03-09,0,Mason Marchment,8478975,Dallas,350,0.296875,0.2,0.259615,8,20309,3.61538,2.6129,0
2024-03-09,1,Joe Pavelski,8470794,Dallas,220,0.338462,0.4,0.356,40,20309,3.61538,2.6129,0
2024-03-09,1,Jason Robertson,8480027,Dallas,205,0.323077,0.4,0.469636,36,20309,3.61538,2.6129,0
2024-03-09,0,Craig Smith,8475225,Dallas,650,0.118644,0,0.156863,0,20309,3.61538,2.6129,0
2024-03-09,0,Logan Stankoven,8482702,Dallas,340,0.714286,0.8,0.714286,1,20309,3.61538,2.6129,0
2024-03-09,0,Sam Steel,8479351,Dallas,650,0.116667,0,0.121212,0,20309,3.61538,2.6129,0
2024-03-09,0,Jani HakanpÃƒÂ¤ÃƒÂ¤,8475825,Dallas,0,0.033333,0,0.053279,0,20309,3.61538,2.6129,0
2024-03-09,0,Thomas Harley,8481581,Dallas,700,0.225806,0,0.132231,1,20309,3.61538,2.6129,0
2024-03-09,0,Miro Heiskanen,8480036,Dallas,550,0.12963,0,0.10917,7,20309,3.61538,2.6129,0
2024-03-09,0,Esa Lindell,8476902,Dallas,1200,0.076923,0,0.068273,0,20309,3.61538,2.6129,0
2024-03-09,0,Ryan Suter,8470600,Dallas,1400,0.030769,0,0.047059,4,20309,3.61538,2.6129,0
2024-03-09,0,Chris Tanev,8475690,Dallas,1500,0.034483,0.2,0.042254,0,20309,3.61538,2.6129,0
2024-03-10,0,Noel Acciari,8478569,Pittsburgh,650,0.06383,0,0.134146,0,19543,2.87096,2.88709,1
2024-03-10,0,Emil Bemstrom,8480205,Pittsburgh,425,0.15,0,0.139706,7,19543,2.87096,2.88709,1
2024-03-10,0,Michael Bunting,8478047,Pittsburgh,0,0.213115,0,0.259574,15,19543,2.87096,2.88709,1
2024-03-10,0,Jeff Carter,8470604,Pittsburgh,425,0.142857,0.4,0.201835,11,19543,2.87096,2.88709,1
2024-03-10,0,Sidney Crosby,8471675,Pittsburgh,140,0.516129,0,0.447489,26,19543,2.87096,2.88709,1
2024-03-10,0,Lars Eller,8474189,Pittsburgh,290,0.193548,0.2,0.155844,2,19543,2.87096,2.88709,1
2024-03-10,0,Jonathan Gruden,8480836,Pittsburgh,700,0.1,0.2,0.076923,0,19543,2.87096,2.88709,1
2024-03-10,0,Evgeni Malkin,8471215,Pittsburgh,220,0.290323,0.4,0.354167,23,19543,2.87096,2.88709,1
2024-03-10,0,Valtteri Puustinen,8481703,Pittsburgh,350,0.0625,0,0.060606,0,19543,2.87096,2.88709,1
2024-03-10,0,Rickard Rakell,8476483,Pittsburgh,195,0.18,0.2,0.279412,20,19543,2.87096,2.88709,1
2024-03-10,0,Bryan Rust,8475810,Pittsburgh,0,0.428571,0.8,0.336842,15,19543,2.87096,2.88709,1
2024-03-10,0,Reilly Smith,8475191,Pittsburgh,280,0.196429,0.2,0.268868,12,19543,2.87096,2.88709,1
2024-03-10,0,Ryan Graves,8477435,Pittsburgh,1300,0.048387,0,0.075556,0,19543,2.87096,2.88709,1
2024-03-10,0,Pierre-Olivier Joseph,8480058,Pittsburgh,1400,0,0,0.045045,1,19543,2.87096,2.88709,1
2024-03-10,0,Erik Karlsson,8474578,Pittsburgh,475,0.129032,0,0.221649,7,19543,2.87096,2.88709,1
2024-03-10,0,Kris Letang,8471724,Pittsburgh,550,0.129032,0.2,0.146919,8,19543,2.87096,2.88709,1
2024-03-10,0,John Ludvig,8481206,Pittsburgh,1700,0.041667,0.2,0.041667,0,19543,2.87096,2.88709,1
2024-03-10,0,Marcus Pettersson,8477969,Pittsburgh,900,0.048387,0,0.028708,0,19543,2.87096,2.88709,1
2024-03-10,0,Connor Brown,8477015,Edmonton,700,0,0,0.082645,0,18576,3.48387,2.87096,0
2024-03-10,0,Leon Draisaitl,8477934,Edmonton,115,0.516129,0.6,0.636,80,18576,3.48387,2.87096,0
2024-03-10,0,Warren Foegele,8477998,Edmonton,350,0.225806,0.2,0.173729,3,18576,3.48387,2.87096,0
2024-03-10,0,Adam Henrique,8474641,Edmonton,300,0.290323,0.4,0.324176,15,18576,3.48387,2.87096,0
2024-03-10,0,Zach Hyman,8475786,Edmonton,105,0.704918,0.6,0.491803,37,18576,3.48387,2.87096,0
2024-03-10,0,Mattias Janmark,8477406,Edmonton,650,0.078431,0,0.121693,0,18576,3.48387,2.87096,0
2024-03-10,0,Evander Kane,8475169,Edmonton,235,0.344262,0,0.436047,8,18576,3.48387,2.87096,0
2024-03-10,1,Connor McDavid,8478402,Edmonton,110,0.383333,0.2,0.596,43,18576,3.48387,2.87096,0
2024-03-10,0,Ryan McLeod,8480802,Edmonton,425,0.180328,0.4,0.156682,2,18576,3.48387,2.87096,0
2024-03-10,0,Ryan Nugent-Hopkins,8476454,Edmonton,265,0.262295,0,0.303419,20,18576,3.48387,2.87096,0
2024-03-10,0,Corey Perry,8470621,Edmonton,380,0.264706,0.4,0.212389,19,18576,3.48387,2.87096,0
2024-03-10,0,Derek Ryan,8478585,Edmonton,0,0.083333,0,0.124481,0,18576,3.48387,2.87096,0
2024-03-10,0,Evan Bouchard,8480803,Edmonton,370,0.241935,0,0.166008,15,18576,3.48387,2.87096,0
2024-03-10,0,Cody Ceci,8476879,Edmonton,1200,0.032258,0.2,0.03629,0,18576,3.48387,2.87096,0
2024-03-10,0,Vincent Desharnais,8479576,Edmonton,1700,0.016667,0,0.009259,0,18576,3.48387,2.87096,0
2024-03-10,1,Mattias Ekholm,8475218,Edmonton,800,0.065574,0,0.08658,2,18576,3.48387,2.87096,0
2024-03-10,0,Brett Kulak,8476967,Edmonton,1300,0.048387,0.2,0.04878,0,18576,3.48387,2.87096,0
2024-03-10,1,Darnell Nurse,8477498,Edmonton,800,0.096774,0,0.120332,1,18576,3.48387,2.87096,0
2024-03-10,0,Adam Beckman,8481550,Minnesota,600,0,0,0,0,19646,3.07812,3.03076,1
2024-03-10,1,Matt Boldy,8481557,Minnesota,150,0.403509,0,0.35533,19,19646,3.07812,3.03076,1
2024-03-10,0,Joel Eriksson Ek,8478493,Minnesota,160,0.453125,0.2,0.358407,36,19646,3.07812,3.03076,1
2024-03-10,0,Marcus Foligno,8475220,Minnesota,550,0.1875,0.4,0.201005,6,19646,3.07812,3.03076,1
2024-03-10,0,Frederick Gaudreau,8477919,Minnesota,450,0.078431,0.2,0.18552,8,19646,3.07812,3.03076,1
2024-03-10,1,Ryan Hartman,8477451,Minnesota,265,0.254237,0,0.312796,6,19646,3.07812,3.03076,1
2024-03-10,1,Kirill Kaprizov,8478864,Minnesota,110,0.526316,0.8,0.576037,46,19646,3.07812,3.03076,1
2024-03-10,0,Vinni Lettieri,8479968,Minnesota,600,0.088235,0,0.121212,2,19646,3.07812,3.03076,1
2024-03-10,0,Jacob Lucchini,8481422,Minnesota,0,0.043478,0,0.058824,1,19646,3.07812,3.03076,1
2024-03-10,0,Marco Rossi,8482079,Minnesota,285,0.265625,0,0.2,2,19646,3.07812,3.03076,1
2024-03-10,0,Mason Shaw,8479972,Minnesota,0,0,0,0.106061,0,19646,3.07812,3.03076,1
2024-03-10,0,Mats Zuccarello,8475692,Minnesota,285,0.203704,0,0.280374,21,19646,3.07812,3.03076,1
2024-03-10,0,Zach Bogosian,8474567,Minnesota,1300,0.040816,0.2,0.035294,0,19646,3.07812,3.03076,1
2024-03-10,1,Jonas Brodin,8476463,Minnesota,700,0.130435,0,0.078534,1,19646,3.07812,3.03076,1
2024-03-10,0,Declan Chisholm,8480990,Minnesota,1000,0.076923,0,0.066667,1,19646,3.07812,3.03076,1
2024-03-10,0,Brock Faber,8482122,Minnesota,550,0.09375,0.4,0.083333,2,19646,3.07812,3.03076,1
2024-03-10,0,Jon Merrill,8475750,Minnesota,1700,0.06383,0.2,0.045685,0,19646,3.07812,3.03076,1
2024-03-10,0,Jake Middleton,8478136,Minnesota,0,0.112903,0,0.063927,0,19646,3.07812,3.03076,1
2024-03-10,0,Anthony Beauvillier,8478463,Nashville,450,0.086957,0,0.167488,9,21652,3.16923,3.28125,0
2024-03-10,1,Luke Evangelista,8482146,Nashville,310,0.206349,0.4,0.229885,2,21652,3.16923,3.28125,0
2024-03-10,0,Filip Forsberg,8476887,Nashville,120,0.507692,1,0.505319,21,21652,3.16923,3.28125,0
2024-03-10,1,Mark Jankowski,8476873,Nashville,500,0.133333,0,0.130952,0,21652,3.16923,3.28125,0
2024-03-10,0,Michael McCarron,8477446,Nashville,475,0.169811,0,0.130435,0,21652,3.16923,3.28125,0
2024-03-10,0,Tommy Novak,8478438,Nashville,300,0.240741,0.2,0.234848,12,21652,3.16923,3.28125,0
2024-03-10,0,Gustav Nyquist,8474679,Nashville,260,0.261538,0.2,0.22549,7,21652,3.16923,3.28125,0
2024-03-10,1,Ryan O'Reilly,8475158,Nashville,215,0.353846,0.6,0.319635,29,21652,3.16923,3.28125,0
2024-03-10,0,Kiefer Sherwood,8480748,Nashville,400,0.156863,0.2,0.170213,1,21652,3.16923,3.28125,0
2024-03-10,0,Colton Sissons,8476925,Nashville,390,0.230769,0,0.147826,4,21652,3.16923,3.28125,0
2024-03-10,0,Cole Smith,8482062,Nashville,550,0.125,0.2,0.085106,0,21652,3.16923,3.28125,0
2024-03-10,0,Jason Zucker,8475722,Nashville,320,0.173077,0.2,0.25,8,21652,3.16923,3.28125,0
2024-03-10,0,Alexandre Carrier,8478851,Nashville,1000,0.066667,0,0.048913,1,21652,3.16923,3.28125,0
2024-03-10,0,Dante Fabbro,8479371,Nashville,1400,0.038462,0,0.034826,0,21652,3.16923,3.28125,0
2024-03-10,0,Roman Josi,8474600,Nashville,340,0.230769,0.2,0.263889,27,21652,3.16923,3.28125,0
2024-03-10,0,Jeremy Lauzon,8478468,Nashville,1100,0.092308,0,0.054726,0,21652,3.16923,3.28125,0
2024-03-10,0,Ryan McDonagh,8474151,Nashville,900,0.051724,0.2,0.044843,0,21652,3.16923,3.28125,0
2024-03-10,0,Luke Schenn,8474568,Nashville,1300,0.021739,0,0.051813,0,21652,3.16923,3.28125,0
2024-03-10,1,Sebastian Aho,8478427,Carolina,1000,0.4,0.4,0.436214,28,18207,3.30158,3.09523,1
2024-03-10,0,Jesper Fast,8475855,Carolina,600,0.1,0,0.14741,2,18207,3.30158,3.09523,1
2024-03-10,1,Seth Jarvis,8482093,Carolina,245,0.301587,0.2,0.239669,13,18207,3.30158,3.09523,1
2024-03-10,0,Jesperi Kotkaniemi,8480829,Carolina,450,0.174603,0.2,0.183333,5,18207,3.30158,3.09523,1
2024-03-10,0,Evgeny Kuznetsov,8475744,Carolina,350,0.136364,0,0.209524,13,18207,3.30158,3.09523,1
2024-03-10,0,Brendan Lemieux,8477962,Carolina,0,0.083333,0,0.103175,0,18207,3.30158,3.09523,1
2024-03-10,1,Jordan Martinook,8476921,Carolina,390,0.15873,0,0.142222,0,18207,3.30158,3.09523,1
2024-03-10,0,Martin Necas,8480039,Carolina,195,0.344828,0.4,0.267206,18,18207,3.30158,3.09523,1
2024-03-10,0,Stefan Noesen,8476474,Carolina,380,0.225806,0.4,0.197452,13,18207,3.30158,3.09523,1
2024-03-10,0,Jordan Staal,8473533,Carolina,425,0.126984,0.2,0.179283,1,18207,3.30158,3.09523,1
2024-03-10,1,Andrei Svechnikov,8480830,Carolina,190,0.357143,0.6,0.363636,20,18207,3.30158,3.09523,1
2024-03-10,1,Teuvo Teravainen,8476882,Carolina,270,0.31746,0.6,0.258772,23,18207,3.30158,3.09523,1
2024-03-10,1,Brent Burns,8470613,Carolina,450,0.142857,0,0.161157,12,18207,3.30158,3.09523,1
2024-03-10,1,Jalen Chatfield,8478970,Carolina,1200,0.092593,0,0.07362,0,18207,3.30158,3.09523,1
2024-03-10,0,Dmitry Orlov,8475200,Carolina,1100,0.047619,0,0.100917,3,18207,3.30158,3.09523,1
2024-03-10,0,Brett Pesce,8477488,Carolina,900,0.056604,0,0.076923,2,18207,3.30158,3.09523,1
2024-03-10,0,Brady Skjei,8476869,Carolina,550,0.15873,0.6,0.152941,5,18207,3.30158,3.09523,1
2024-03-10,0,Jaccob Slavin,8476958,Carolina,950,0.063492,0,0.076923,1,18207,3.30158,3.09523,1
2024-03-10,0,Mikael Backlund,8474150,Calgary,285,0.206349,0.2,0.205021,6,20106,3.14285,2.71428,0
2024-03-10,0,Blake Coleman,8476399,Calgary,240,0.412698,0.6,0.260504,2,20106,3.14285,2.71428,0
2024-03-10,0,Matt Coronato,8482679,Calgary,425,0.058824,0,0.055556,1,20106,3.14285,2.71428,0
2024-03-10,0,Walker Duehr,8482652,Calgary,950,0.030303,0,0.131148,0,20106,3.14285,2.71428,0
2024-03-10,0,Jonathan Huberdeau,8476456,Calgary,330,0.145161,0,0.238095,11,20106,3.14285,2.71428,0
2024-03-10,1,Dryden Hunt,8478211,Calgary,850,0.153846,0.2,0.085271,0,20106,3.14285,2.71428,0
2024-03-10,0,Nazem Kadri,8475172,Calgary,205,0.349206,0.2,0.349138,26,20106,3.14285,2.71428,0
2024-03-10,0,Andrei Kuzmenko,8483808,Calgary,320,0.236364,0.4,0.382353,19,20106,3.14285,2.71428,0
2024-03-10,0,Andrew Mangiapane,8478233,Calgary,320,0.209677,0.4,0.285714,12,20106,3.14285,2.71428,0
2024-03-10,0,Jakob Pelletier,8481592,Calgary,600,0.1,0.2,0.117647,2,20106,3.14285,2.71428,0
2024-03-10,0,Kevin Rooney,8479291,Calgary,1000,0.071429,0,0.065421,0,20106,3.14285,2.71428,0
2024-03-10,1,Yegor Sharangovich,8481068,Calgary,245,0.412698,1.2,0.290323,6,20106,3.14285,2.71428,0
2024-03-10,0,Rasmus Andersson,8478397,Calgary,750,0.118644,0,0.107759,4,20106,3.14285,2.71428,0
2024-03-10,0,Joel Hanley,8477810,Calgary,1900,0,0,0.016129,0,20106,3.14285,2.71428,0
2024-03-10,0,Oliver Kylington,8478430,Calgary,1200,0.125,0,0.118812,1,20106,3.14285,2.71428,0
2024-03-10,0,Daniil Miromanov,8482624,Calgary,1100,0,0,0.066667,1,20106,3.14285,2.71428,0
2024-03-10,0,Brayden Pachal,8481167,Calgary,1600,0.032258,0,0.022727,0,20106,3.14285,2.71428,0
2024-03-10,0,MacKenzie Weegar,8477346,Calgary,500,0.238095,0,0.115385,2,20106,3.14285,2.71428,0
2024-03-10,0,Joey Anderson,8479315,Chicago,600,0.054054,0,0.1,0,20189,2.03125,3.29687,1
2024-03-10,1,Connor Bedard,8484144,Chicago,165,0.34,0,0.34,2,20189,2.03125,3.29687,1
2024-03-10,1,Colin Blackwell,8476278,Chicago,500,0.147059,0,0.118421,1,20189,2.03125,3.29687,1
2024-03-10,0,Jason Dickinson,8477450,Chicago,360,0.28125,0.2,0.156863,3,20189,2.03125,3.29687,1
2024-03-10,1,Ryan Donato,8477987,Chicago,450,0.116667,0.2,0.16895,1,20189,2.03125,3.29687,1
2024-03-10,0,MacKenzie Entwistle,8480025,Chicago,800,0.055556,0.2,0.068571,0,20189,2.03125,3.29687,1
2024-03-10,0,Nick Foligno,8473422,Chicago,300,0.263158,0.2,0.14433,8,20189,2.03125,3.29687,1
2024-03-10,0,Reese Johnson,8481147,Chicago,800,0.05,0,0.052239,0,20189,2.03125,3.29687,1
2024-03-10,1,Tyler Johnson,8474870,Chicago,340,0.265306,0.2,0.21374,9,20189,2.03125,3.29687,1
2024-03-10,0,Philipp Kurashev,8480798,Chicago,295,0.192982,0.4,0.134021,6,20189,2.03125,3.29687,1
2024-03-10,0,Taylor Raddysh,8479390,Chicago,400,0.084746,0,0.170616,11,20189,2.03125,3.29687,1
2024-03-10,0,Zachary Sanford,8477482,Chicago,0,0,0,0.08871,1,20189,2.03125,3.29687,1
2024-03-10,0,Seth Jones,8477495,Chicago,500,0.061224,0.4,0.100503,3,20189,2.03125,3.29687,1
2024-03-10,0,Kevin Korchinski,8483466,Chicago,950,0.051724,0,0.051724,0,20189,2.03125,3.29687,1
2024-03-10,0,Jaycob Megna,8477034,Chicago,1500,0,0,0.024,0,20189,2.03125,3.29687,1
2024-03-10,0,Jarred Tinordi,8475797,Chicago,1700,0,0,0.032967,0,20189,2.03125,3.29687,1
2024-03-10,0,Alex Vlasic,8481568,Chicago,1100,0.034483,0,0.037975,0,20189,2.03125,3.29687,1
2024-03-10,0,Nikita Zaitsev,8479458,Chicago,1400,0.074074,0,0.037037,0,20189,2.03125,3.29687,1
2024-03-10,0,Nick Bjugstad,8475760,Arizona,255,0.238095,0.4,0.2,4,18545,2.90625,3.5625,0
2024-03-10,0,Michael Carcone,8479619,Arizona,330,0.321429,0.6,0.27907,1,18545,2.90625,3.5625,0
2024-03-10,0,Logan Cooley,8483431,Arizona,285,0.171875,0.4,0.171875,3,18545,2.90625,3.5625,0
2024-03-10,0,Lawson Crouse,8478474,Arizona,215,0.31746,0,0.312195,14,18545,2.90625,3.5625,0
2024-03-10,1,Dylan Guenther,8482699,Arizona,200,0.296296,0.4,0.233333,9,18545,2.90625,3.5625,0
2024-03-10,0,Barrett Hayton,8480849,Arizona,280,0.09375,0,0.183908,7,18545,2.90625,3.5625,0
2024-03-10,1,Clayton Keller,8479343,Arizona,150,0.383333,0.2,0.421053,19,18545,2.90625,3.5625,0
2024-03-10,0,Alex Kerfoot,8477021,Arizona,330,0.171875,0.2,0.150407,5,18545,2.90625,3.5625,0
2024-03-10,0,Matias Maccelli,8481711,Arizona,255,0.171875,0.2,0.152318,2,18545,2.90625,3.5625,0
2024-03-10,0,Jack McBain,8480855,Arizona,650,0.142857,0.2,0.148936,0,18545,2.90625,3.5625,0
2024-03-10,0,Liam O'Brien,8477070,Arizona,700,0.052632,0,0.052632,0,18545,2.90625,3.5625,0
2024-03-10,1,Nick Schmaltz,8477951,Arizona,180,0.295082,0.4,0.336898,20,18545,2.90625,3.5625,0
2024-03-10,0,Josh Brown,8477384,Arizona,1200,0.029412,0,0.032258,0,18545,2.90625,3.5625,0
2024-03-10,0,Sean Durzi,8480434,Arizona,475,0.137931,0,0.10628,7,18545,2.90625,3.5625,0
2024-03-10,0,Michael Kesselring,8480891,Arizona,1000,0.106383,0.2,0.089286,0,18545,2.90625,3.5625,0
2024-03-10,0,J.J. Moser,8482655,Arizona,800,0.064516,0.2,0.080214,4,18545,2.90625,3.5625,0
2024-03-10,0,Victor Soderstrom,8481599,Arizona,1100,0,0,0,0,18545,2.90625,3.5625,0
2024-03-10,0,Juuso Valimaki,8479976,Arizona,850,0.04,0,0.043796,1,18545,2.90625,3.5625,0
2024-03-10,0,Bo Groulx,8480870,Anaheim,750,0,0,0.018182,0,16943,2.61904,3.24193,1
2024-03-10,0,Ross Johnston,8477527,Anaheim,1100,0,0,0.020408,0,16943,2.61904,3.24193,1
2024-03-10,0,Max Jones,8479368,Anaheim,450,0.106383,0.2,0.118644,0,16943,2.61904,3.24193,1
2024-03-10,1,Alex Killorn,8473986,Anaheim,225,0.25,0.8,0.278481,14,16943,2.61904,3.24193,1
2024-03-10,0,Brett Leason,8481517,Anaheim,600,0.163265,0.2,0.121429,0,16943,2.61904,3.24193,1
2024-03-10,0,Isac Lundestrom,8480806,Anaheim,650,0.148148,0.2,0.142857,0,16943,2.61904,3.24193,1
2024-03-10,0,Mason McTavish,8482745,Anaheim,285,0.320755,0,0.253521,11,16943,2.61904,3.24193,1
2024-03-10,0,Ben Meyers,8483570,Anaheim,750,0.1,0,0.1,0,16943,2.61904,3.24193,1
2024-03-10,0,Jakob Silfverberg,8475164,Anaheim,400,0.096774,0,0.107143,6,16943,2.61904,3.24193,1
2024-03-10,0,Ryan Strome,8476458,Anaheim,380,0.183333,0.4,0.208511,9,16943,2.61904,3.24193,1
2024-03-10,0,Troy Terry,8478873,Anaheim,280,0.298246,0.2,0.381188,16,16943,2.61904,3.24193,1
2024-03-10,0,Frank Vatrano,8478366,Anaheim,195,0.460317,0.6,0.314894,19,16943,2.61904,3.24193,1
2024-03-10,0,Cam Fowler,8475764,Anaheim,750,0.064516,0,0.104545,12,16943,2.61904,3.24193,1
2024-03-10,0,Radko Gudas,8475462,Anaheim,1000,0.105263,0,0.046414,0,16943,2.61904,3.24193,1
